meter_id,timestamp,voltage,current,power,power_factor,consumption_kwh,is_anomaly,anomaly_type,day_of_week,hour,season,house_type,family_size,work_schedule,solar_equipped,daily_avg,daily_avg_consumption,hourly_avg_consumption,consumption_ratio,rolling_mean_24h,rolling_std_24h
M003,2006-12-29 23:45:00,244.17999999999998,1.3466666666666667,0.2922666666666667,0.888810316038566,0.07306666666666667,0,NORMAL,Friday,23,Winter,Luxury,6,Mixed,True,14.0,0.5224495671483617,0.3703209387906553,0.1398540093840631,0.5224495671483617,0.3577657798704664
M003,2006-12-30 00:00:00,244.14933333333335,1.0,0.22706666666666667,0.9300318930490628,0.05676666666666667,0,NORMAL,Saturday,0,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.2974716666666667,0.12299728302369341,0.5193710949261395,0.36050627348134423
M003,2006-12-30 00:15:00,242.46133333333333,1.7333333333333334,0.36386666666666667,0.8658002248732867,0.09096666666666667,0,NORMAL,Saturday,0,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.2974716666666667,0.19709899317184928,0.5167131088150284,0.36273078691181554
M003,2006-12-30 00:30:00,241.076,1.4,0.3257333333333333,0.9651175009817097,0.08143333333333333,0,NORMAL,Saturday,0,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.2974716666666667,0.17644296090832823,0.5136085949261395,0.3651848977527684
M003,2006-12-30 00:45:00,242.23933333333335,1.24,0.26213333333333333,0.8726817670500755,0.06553333333333333,0,NORMAL,Saturday,0,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.2974716666666667,0.14199216583944876,0.5108388032594727,0.36758168492039944
M003,2006-12-30 01:00:00,240.714,1.5066666666666668,0.3154666666666667,0.8698311314400132,0.07886666666666667,0,NORMAL,Saturday,1,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.29133833333333337,0.1708817214527649,0.5078315115928062,0.3699395804155322
M003,2006-12-30 01:15:00,242.496,1.3066666666666664,0.2862666666666666,0.9034443151765852,0.07156666666666665,0,NORMAL,Saturday,1,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.29133833333333337,0.1550646897544743,0.5034957477039173,0.37260638062759466
M003,2006-12-30 01:30:00,241.66466666666665,2.0266666666666664,0.3989333333333333,0.814525797164492,0.09973333333333333,0,NORMAL,Saturday,1,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.29133833333333337,0.2160938759876046,0.49809921992613954,0.37467932644252927
M003,2006-12-30 01:45:00,242.45333333333335,1.2,0.26053333333333334,0.895475876228186,0.06513333333333333,0,NORMAL,Saturday,1,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.29133833333333337,0.14112547917104928,0.49335060881502835,0.37726588498846314
M003,2006-12-30 02:00:00,245.596,1.0266666666666666,0.23426666666666668,0.9290941960855152,0.05856666666666667,0,NORMAL,Saturday,2,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.2819429726025934,0.1268973730314911,0.48996449770391726,0.37971187888341257
M003,2006-12-30 02:15:00,247.288,1.7600000000000002,0.3637333333333333,0.8357326949413907,0.09093333333333332,0,NORMAL,Saturday,2,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.2819429726025934,0.19702676928281596,0.48536658103725056,0.38185980857103163
M003,2006-12-30 02:30:00,247.68866666666665,1.0,0.23479999999999998,0.9479642454371483,0.058699999999999995,0,NORMAL,Saturday,2,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.2819429726025934,0.12718626858762425,0.479431164370584,0.3840337426034929
M003,2006-12-30 02:45:00,248.41133333333335,1.3066666666666669,0.2849333333333333,0.8778231716070223,0.07123333333333333,0,NORMAL,Saturday,2,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.2819429726025934,0.1543424508641414,0.4800238014520421,0.38335175671829286
M003,2006-12-30 03:00:00,247.43666666666667,1.4933333333333332,0.31799999999999995,0.8606098337814196,0.07949999999999999,0,NORMAL,Saturday,3,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.2782559991987055,0.17225397534439738,0.47434012089648653,0.3852179892056304
M003,2006-12-30 03:15:00,247.268,1.0,0.2344,0.9479592992218969,0.0586,0,NORMAL,Saturday,3,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.2782559991987055,0.12696959692052437,0.4685331764520421,0.3872554125354328
M003,2006-12-30 03:30:00,247.2133333333333,1.6133333333333333,0.3396,0.8514745743295741,0.0849,0,NORMAL,Saturday,3,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.2782559991987055,0.18395424536779045,0.4631248431187088,0.38896393723880873
M003,2006-12-30 03:45:00,245.63866666666667,1.6,0.3310666666666667,0.842361951701415,0.08276666666666667,0,NORMAL,Saturday,3,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.2782559991987055,0.17933191646965987,0.4576602597853754,0.390597782665262
M003,2006-12-30 04:00:00,245.83599999999998,1.5466666666666666,0.3265333333333333,0.8587867100635074,0.08163333333333332,0,NORMAL,Saturday,4,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.3045833333333334,0.17687630424252795,0.4522081764520421,0.39216878011736034
M003,2006-12-30 04:15:00,246.73933333333335,1.5733333333333335,0.33186666666666664,0.8548787116356146,0.08296666666666666,0,NORMAL,Saturday,4,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.3045833333333334,0.17976525980385957,0.44660366256315315,0.3935731945159663
M003,2006-12-30 04:30:00,247.64,1.0799999999999998,0.2444,0.9138115663717344,0.0611,0,NORMAL,Saturday,4,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.3045833333333334,0.13238638859802115,0.44082310700759764,0.3951306976910445
M003,2006-12-30 04:45:00,246.74933333333334,1.3866666666666667,0.30093333333333333,0.8795129366208246,0.07523333333333333,0,NORMAL,Saturday,4,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.3045833333333334,0.16300931754813625,0.4350508847853754,0.3963928688146813
M003,2006-12-30 05:00:00,244.75933333333333,1.3333333333333333,0.29173333333333334,0.8939393526702422,0.07293333333333334,0,NORMAL,Saturday,5,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.287187959694733,0.15802586920483921,0.42957762089648655,0.39773934010852163
M003,2006-12-30 05:15:00,245.19266666666667,1.04,0.23866666666666667,0.9359463421439173,0.059666666666666666,0,NORMAL,Saturday,5,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.287187959694733,0.12928076136958966,0.4241008847853755,0.39918784628842385
M003,2006-12-30 05:30:00,244.74266666666665,1.4533333333333334,0.31120000000000003,0.8749125899596822,0.07780000000000001,0,NORMAL,Saturday,5,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.287187959694733,0.1685705570036996,0.41853525978537537,0.4002623600295611
M003,2006-12-30 05:45:00,245.85066666666665,1.2399999999999998,0.2697333333333333,0.8847927266976301,0.06743333333333333,0,NORMAL,Saturday,5,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.287187959694733,0.14610892751434632,0.4130897736742643,0.40145659741108186
M003,2006-12-30 06:00:00,247.19466666666668,1.2933333333333334,0.28826666666666667,0.901664267047877,0.07206666666666667,0,NORMAL,Saturday,6,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.37790833333333335,0.15614804808997368,0.40748734311870877,0.40243276369299374
M003,2006-12-30 06:15:00,247.22,3.32,0.7637333333333333,0.9305078903105342,0.19093333333333332,0,NORMAL,Saturday,6,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.37790833333333335,0.4136984363826869,0.40302067645204215,0.40243187399942504
M003,2006-12-30 06:30:00,246.09,5.8933333333333335,1.4514666666666665,0.98,0.3628666666666666,0,NORMAL,Saturday,6,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.37790833333333335,0.7862292560163983,0.40058282922981986,0.40195360913139055
M003,2006-12-30 06:45:00,246.74733333333333,4.586666666666667,1.1236,0.98,0.2809,0,NORMAL,Saturday,6,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.37790833333333335,0.6086307128835374,0.3971300514520421,0.40153867186084863
M003,2006-12-30 07:00:00,245.52866666666665,1.0133333333333332,0.22306666666666666,0.8965616192027888,0.055766666666666666,0,NORMAL,Saturday,7,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.5416763888888889,0.1208305663526947,0.39156685700759764,0.4025391417893734
M003,2006-12-30 07:15:00,244.52066666666667,1.3599999999999999,0.2938666666666666,0.883681671239305,0.07346666666666665,0,NORMAL,Saturday,7,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.5416763888888889,0.15918145142937182,0.379090815340931,0.3934481389583291
M003,2006-12-30 07:30:00,243.72133333333335,1.2533333333333334,0.27706666666666663,0.9070352060026231,0.06926666666666666,0,NORMAL,Saturday,7,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.5416763888888889,0.15008124141117726,0.3695422042298198,0.3896708041501624
M003,2006-12-30 07:45:00,243.12533333333334,1.0533333333333335,0.23226666666666668,0.9069656628978361,0.05806666666666667,0,NORMAL,Saturday,7,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.5416763888888889,0.12581401469599174,0.35981546811870874,0.38560690567428985
M003,2006-12-30 08:00:00,241.47400000000002,9.32,2.155066666666667,0.9575785759190962,0.5387666666666667,0,NORMAL,Saturday,8,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.6957634920634921,1.1673547184450714,0.35486199589648654,0.38012633813515534
M003,2006-12-30 08:15:00,241.81666666666666,6.133333333333334,1.4713333333333334,0.98,0.36783333333333335,0,NORMAL,Saturday,8,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.6957634920634921,0.7969906154823587,0.35003039867426433,0.3769365105741949
M003,2006-12-30 08:30:00,243.464,5.680000000000001,1.3602666666666667,0.98,0.3400666666666667,0,NORMAL,Saturday,8,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.6957634920634921,0.7368281159176279,0.34437414867426436,0.37290619540909264
M003,2006-12-30 08:45:00,244.38400000000001,4.72,1.0802666666666667,0.9365181701632477,0.2700666666666667,0,NORMAL,Saturday,8,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.6957634920634921,0.5851579489477182,0.33712762089648657,0.36742347720700286
M003,2006-12-30 09:00:00,243.01666666666668,8.4,2.022,0.98,0.5055,0,NORMAL,Saturday,9,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.6522183333333333,1.0952752771898475,0.33375227367426435,0.3643276901169725
M003,2006-12-30 09:15:00,240.56733333333332,13.466666666666667,3.2306666666666666,0.98,0.8076666666666666,0,NORMAL,Saturday,9,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.6522183333333333,1.7499848312766244,0.33275852367426434,0.36288572102456257
M003,2006-12-30 09:30:00,240.92466666666667,9.933333333333334,2.4017333333333335,0.98,0.6004333333333334,0,NORMAL,Saturday,9,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.6522183333333333,1.3009689131566586,0.3302581764520421,0.36016745372002884
M003,2006-12-30 09:45:00,237.73066666666668,22.333333333333332,5.288666666666667,0.98,1.3221666666666667,0,NORMAL,Saturday,9,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.6522183333333333,2.8647605585054605,0.33505331534093097,0.3702425867852907
M003,2006-12-30 10:00:00,235.57615384615383,29.815384615384616,7.012461538461538,0.98,1.7531153846153844,0,NORMAL,Saturday,10,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.5658999007178461,3.7985043300304677,0.3443645867084524,0.39403942635092026
M003,2006-12-30 10:15:00,233.976,26.22666666666667,6.119866666666667,0.98,1.5299666666666667,0,NORMAL,Saturday,10,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.5658999007178461,3.3150042827389923,0.35244548948623017,0.4101577351946859
M003,2006-12-30 10:30:00,236.2,14.293333333333333,3.3256,0.98,0.8314,0,NORMAL,Saturday,10,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.5658999007178461,1.8014082402683271,0.3570329894862301,0.41304620071856324
M003,2006-12-30 10:45:00,238.3,10.626666666666667,2.5142666666666664,0.98,0.6285666666666666,0,NORMAL,Saturday,10,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.5658999007178461,1.3619258755007553,0.3592253505973413,0.41393135093557953
M003,2006-12-30 11:00:00,231.91666666666666,23.84,5.489599999999999,0.98,1.3723999999999998,0,NORMAL,Saturday,11,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.6265508165717226,2.9736019592786285,0.3697451422640079,0.42665293082881833
M003,2006-12-30 11:15:00,234.83266666666665,18.826666666666664,4.396,0.98,1.099,0,NORMAL,Saturday,11,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.6265508165717226,2.381221621427582,0.377543753375119,0.43308812754058973
M003,2006-12-30 11:30:00,237.56466666666665,62.77354579378964,14.614520952346641,0.98,3.6536302380866603,1,METER_TAMPERING,Saturday,11,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.6265508165717226,7.916381546527351,0.41222566557741064,0.5470795897956018
M003,2006-12-30 11:45:00,239.64,9.413333333333332,2.2398666666666665,0.98,0.5599666666666666,0,NORMAL,Saturday,11,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.6265508165717226,1.213289111870244,0.414390248910744,0.5472505236839483
M003,2006-12-30 12:00:00,238.906,7.320000000000001,1.7534666666666667,0.98,0.4383666666666667,0,NORMAL,Saturday,12,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.24491000687170508,0.949816364676801,0.4287947611801825,0.529001661777391
M003,2006-12-30 12:15:00,239.81133333333335,7.373333333333334,1.7746666666666668,0.98,0.4436666666666667,0,NORMAL,Saturday,12,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.24491000687170508,0.9612999630330942,0.4296600389579603,0.5289568761438583
M003,2006-12-30 12:30:00,237.96,13.493333333333334,3.1850666666666667,0.98,0.7962666666666667,0,NORMAL,Saturday,12,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.24491000687170508,1.7252842612272392,0.43335865006907137,0.5302781275514332
M003,2006-12-30 12:45:00,235.834,6.103781933665636,-1.4106897223732195,0.98,-0.3526724305933049,1,REVERSE_ENERGY,Saturday,12,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.24491000687170508,-0.764141234768149,0.4253221316948355,0.5363124427915769
M003,2006-12-30 13:00:00,238.592,16.04,3.767733333333333,0.98,0.9419333333333333,0,NORMAL,Saturday,13,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.5359685615260756,2.0409026563027175,0.43985523541673754,0.5311326504088146
M003,2006-12-30 13:15:00,240.468,10.520000000000001,2.4950666666666668,0.98,0.6237666666666667,0,NORMAL,Saturday,13,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.5359685615260756,1.3515256354799619,0.44012155486118204,0.5312192857999392
M003,2006-12-30 13:30:00,241.318,6.586666666666667,1.5761333333333334,0.98,0.39403333333333335,0,NORMAL,Saturday,13,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.5359685615260756,0.8537585922625248,0.4404611381945153,0.5311788729360233
M003,2006-12-30 13:45:00,240.97333333333333,5.506666666666666,1.3329333333333333,0.98,0.3332333333333333,0,NORMAL,Saturday,13,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.5359685615260756,0.7220222186658033,0.43985072152784865,0.5312690060838299
M003,2006-12-30 14:00:00,241.99800000000002,5.946666666666667,1.4397333333333333,0.98,0.3599333333333333,0,NORMAL,Saturday,14,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.536738714492748,0.7798735537814688,0.4399017631945154,0.5312610068001075
M003,2006-12-30 14:15:00,242.27733333333333,6.4399999999999995,1.5604,0.98,0.3901,0,NORMAL,Saturday,14,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.536738714492748,0.8452361733565966,0.44034065208340417,0.5312016577107032
M003,2006-12-30 14:30:00,241.01133333333334,8.346666666666668,1.9826666666666666,0.98,0.49566666666666664,0,NORMAL,Saturday,14,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.536738714492748,1.073969229925027,0.44173058263895976,0.5311697009160377
M003,2006-12-30 14:45:00,240.764,9.226666666666665,2.1769333333333334,0.9799609009585384,0.5442333333333333,0,NORMAL,Saturday,14,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.536738714492748,1.179199436246531,0.4437198187500709,0.5311925008680051
M003,2006-12-30 15:00:00,240.67533333333333,16.888844222591423,-3.983433648629193,0.98,-0.9958584121572982,1,REVERSE_ENERGY,Saturday,15,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.2145586395192308,-2.157743023575522,0.4296181686234324,0.5510912633090285
M003,2006-12-30 15:15:00,242.022,15.399143261493899,-3.652392821424611,0.98,-0.9130982053561527,1,REVERSE_ENERGY,Saturday,15,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.2145586395192308,-1.9784251038041791,0.41967413098536754,0.5665633394135984
M003,2006-12-30 15:30:00,241.27933333333334,10.853333333333333,2.5614666666666666,0.978149963143843,0.6403666666666666,0,NORMAL,Saturday,15,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.2145586395192308,1.3874931322185402,0.425493575429812,0.565924108928991
M003,2006-12-30 15:45:00,241.89333333333335,10.04,2.4149333333333334,0.98,0.6037333333333333,0,NORMAL,Saturday,15,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.2145586395192308,1.3081190781709542,0.4309585059853676,0.5650763622251844
M003,2006-12-30 16:00:00,239.86666666666667,14.506666666666666,3.444666666666667,0.98,0.8611666666666667,0,NORMAL,Saturday,16,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.4055491788486247,1.8659041731750554,0.43907447820758977,0.5656070786029946
M003,2006-12-30 16:15:00,239.6726666666667,19.279999999999998,4.6212,0.98,1.1553,0,NORMAL,Saturday,16,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.4055491788486247,2.503207770004809,0.45033176987425655,0.5690208718533442
M003,2006-12-30 16:30:00,237.48733333333334,16.906666666666666,4.013733333333334,0.98,1.0034333333333334,0,NORMAL,Saturday,16,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.4055491788486247,2.1741557315691384,0.4598821170964787,0.5705437476640117
M003,2006-12-30 16:45:00,238.75333333333336,16.0,3.7426666666666666,0.9797419931309858,0.9356666666666666,0,NORMAL,Saturday,16,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.4055491788486247,2.0273245651644594,0.4688512143187009,0.5711912536223844
M003,2006-12-30 17:00:00,237.14533333333333,10.72,2.5060000000000002,0.98,0.6265000000000001,0,NORMAL,Saturday,17,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.5747487892306689,1.3574479943806916,0.4746196170964787,0.5699436444459341
M003,2006-12-30 17:15:00,233.68266666666665,13.0,2.9924000000000004,0.98,0.7481000000000001,0,NORMAL,Saturday,17,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.5747487892306689,1.6209207415741347,0.4812043393187009,0.5694077639256183
M003,2006-12-30 17:30:00,120.10984903770198,9.853333333333333,1.1598127316011269,0.98,0.2899531829002817,1,METER_TAMPERING,Saturday,17,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.5747487892306689,0.6282463951991784,0.48105142108502336,0.5694576514322288
M003,2006-12-30 17:45:00,234.89266666666666,10.92,2.5435999999999996,0.98,0.6358999999999999,0,NORMAL,Saturday,17,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.5747487892306689,1.377815131088079,0.48351843497391217,0.5696117228327758
M003,2006-12-30 18:00:00,234.05133333333333,12.52,2.9257333333333335,0.98,0.7314333333333334,0,NORMAL,Saturday,18,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.6267050000000001,1.5848087970574896,0.48719829608502335,0.570064878434988
M003,2006-12-30 18:15:00,232.43800000000002,18.040000000000003,4.177733333333333,0.98,1.0444333333333333,0,NORMAL,Saturday,18,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.6267050000000001,2.2629911150800854,0.49429517108502324,0.5727386692136699
M003,2006-12-30 18:30:00,232.14600000000002,15.373333333333333,3.5773333333333333,0.98,0.8943333333333333,0,NORMAL,Saturday,18,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.6267050000000001,1.9377669427631792,0.49556739330724553,0.5734976204399891
M003,2006-12-30 18:45:00,231.446,20.68,4.77,0.98,1.1925,0,NORMAL,Saturday,18,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.6267050000000001,2.5838096301659608,0.5040399627516899,0.5777517343722516
M003,2006-12-30 19:00:00,231.78266666666664,21.506666666666668,4.962400000000001,0.98,1.2406000000000001,0,NORMAL,Saturday,19,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.62817,2.688028702040999,0.5132469071961344,0.5824034147010588
M003,2006-12-30 19:15:00,232.88400000000001,20.906666666666663,4.837599999999999,0.98,1.2093999999999998,0,NORMAL,Saturday,19,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.62817,2.620427141905839,0.5225239905294677,0.5863532473711304
M003,2006-12-30 19:30:00,233.69133333333332,12.32,2.856933333333333,0.98,0.7142333333333333,0,NORMAL,Saturday,19,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.62817,1.5475412703163114,0.5251809349739122,0.5866409557402293
M003,2006-12-30 19:45:00,234.60866666666666,10.026666666666667,2.3552000000000004,0.98,0.5888000000000001,0,NORMAL,Saturday,19,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.62817,1.2757627758840404,0.52447433775169,0.5865217971628421
M003,2006-12-30 20:00:00,233.54933333333332,10.973333333333333,2.5784000000000002,0.98,0.6446000000000001,0,NORMAL,Saturday,20,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.672135,1.3966655661257683,0.5210910044183567,0.5848626936039117
M003,2006-12-30 20:15:00,233.42133333333334,15.2,3.542666666666667,0.98,0.8856666666666667,0,NORMAL,Saturday,20,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.672135,1.9189887316145238,0.5184083655294678,0.5825652900143171
M003,2006-12-30 20:30:00,233.498,18.84,4.39,0.98,1.0975,0,NORMAL,Saturday,20,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.672135,2.3779715464210835,0.5219434349739122,0.585059596635839
M003,2006-12-30 20:45:00,237.6,7.533333333333333,1.7932,0.98,0.4483,0,NORMAL,Saturday,20,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.672135,0.9713390836087215,0.5203517683072455,0.5850498304512816
M003,2006-12-30 21:00:00,238.5,6.373333333333333,1.5017333333333334,0.98,0.37543333333333334,0,NORMAL,Saturday,21,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.7580216666666667,0.8134576621819488,0.518147948862801,0.5851945875368086
M003,2006-12-30 21:15:00,235.93666666666667,15.4,3.6384,0.98,0.9096,0,NORMAL,Saturday,21,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.7580216666666667,1.9708454839404261,0.5113333655294677,0.57663630239429
M003,2006-12-30 21:30:00,238.524,7.373333333333333,1.742133333333333,0.98,0.4355333333333333,0,NORMAL,Saturday,21,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.7580216666666667,0.9436773341089711,0.5040208655294677,0.5730516764417314
M003,2006-12-30 21:45:00,239.68933333333334,5.48,1.2697333333333334,0.9666811609626557,0.31743333333333335,0,NORMAL,Saturday,21,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.7580216666666667,0.6877880952640237,0.49664621275168996,0.5708224810686435
M003,2006-12-30 22:00:00,240.01133333333334,3.573333333333333,0.8081333333333334,0.9422751554145101,0.20203333333333334,0,NORMAL,Saturday,22,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.4965325904717733,0.4377489914307726,0.4931271155294677,0.5715940668323707
M003,2006-12-30 22:15:00,240.26133333333334,4.04,0.8849333333333333,0.911686043074329,0.22123333333333334,0,NORMAL,Saturday,22,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.4965325904717733,0.4793499515139478,0.4853163516405789,0.5701156122894819
M003,2006-12-30 22:30:00,240.42933333333335,2.893333333333333,0.6646666666666666,0.9554720263091059,0.16616666666666666,0,NORMAL,Saturday,22,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.4965325904717733,0.36003608683095223,0.47400037941835665,0.5654901454213703
M003,2006-12-30 22:45:00,241.172,2.92,0.6388,0.9071000086563584,0.1597,0,NORMAL,Saturday,22,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.4965325904717733,0.34602465235849394,0.4662618377516899,0.5646457022832567
M003,2006-12-30 23:00:00,240.44133333333332,3.7733333333333334,0.8572000000000001,0.9448173561797131,0.21430000000000002,0,NORMAL,Saturday,23,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.3703209387906553,0.4643273825950235,0.4606774627516899,0.5644569775611575
M003,2006-12-30 23:15:00,241.4406666666667,2.506666666666667,0.56,0.9252967132814505,0.14,0,NORMAL,Saturday,23,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.3703209387906553,0.30334033393981935,0.4593854488628011,0.5650534620523986
M003,2006-12-30 23:30:00,242.21666666666667,2.7333333333333334,0.6134666666666667,0.9266043806106541,0.15336666666666668,0,NORMAL,Saturday,23,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.3703209387906553,0.33230211344216876,0.46017919886280106,0.5645642030218059
M003,2006-12-30 23:45:00,242.908,3.64,0.8101333333333333,0.9162485490971995,0.20253333333333332,0,NORMAL,Saturday,23,Winter,Luxury,6,Mixed,True,14.0,0.4615278099739122,0.3703209387906553,0.43883234976627195,0.4615278099739122,0.5637838417052407
M003,2006-12-31 00:00:00,243.21266666666668,2.9466666666666663,0.6487999999999999,0.9053023368099515,0.16219999999999998,0,NORMAL,Sunday,0,Winter,Luxury,6,Mixed,True,14.0,0.6361547861603186,0.2974716666666667,0.25496939350091385,0.46262607386280113,0.5630893233528024
M003,2006-12-31 00:15:00,243.68266666666665,3.2666666666666666,0.7064,0.8874036915189578,0.1766,0,NORMAL,Sunday,0,Winter,Luxury,6,Mixed,True,14.0,0.6361547861603186,0.2974716666666667,0.27760539391036615,0.46351808775168996,0.5625619450417639
M003,2006-12-31 00:30:00,243.03066666666666,3.546666666666667,0.7968,0.9244168944468119,0.1992,0,NORMAL,Sunday,0,Winter,Luxury,6,Mixed,True,14.0,0.6361547861603186,0.2974716666666667,0.3131313389974232,0.4647448238628011,0.5618479407905242
M003,2006-12-31 00:45:00,243.90200000000002,2.56,0.5529333333333334,0.885558885672661,0.13823333333333335,0,NORMAL,Sunday,0,Winter,Luxury,6,Mixed,True,14.0,0.6361547861603186,0.2974716666666667,0.2172951243009227,0.4655021155294678,0.5613529727211732
M003,2006-12-31 01:00:00,241.07000000000002,3.8666666666666667,0.8588,0.9213234673574564,0.2147,0,NORMAL,Sunday,1,Winter,Luxury,6,Mixed,True,14.0,0.6361547861603186,0.29133833333333337,0.337496478327042,0.4669170460850233,0.5605387702866841
M003,2006-12-31 01:15:00,240.99466666666666,2.7199999999999998,0.6,0.9153241370242675,0.15,0,NORMAL,Sunday,1,Winter,Luxury,6,Mixed,True,14.0,0.6361547861603186,0.29133833333333337,0.23579167093179457,0.46773405997391215,0.5600133752627191
